	date	province	PRcode	total_doses_administered	total_fully_vaccinated	total_1st_dose	daily_1st_dose	total_only_1st_dose	pct_pop_total_only_first	pct_pop_total_first	pct_pop_total_second	pct_pop_total_tot	pct_12plus_only_first	pct_12plus_first	pct_12plus_second	pct_12plus_tot
451	2021-04-20	Newfoundland Labrador	NL	138422	9674	128748	2073.0	119074	22.878255723694828	24.736967498482134	1.858711774787307	26.59567927326944	25.510153801328705	27.582690441351325	2.0725366400226237	29.65522708137395
452	2021-04-21	Newfoundland Labrador	NL	141034	9674	131360	2612.0	121686	23.38011174558282	25.23882352037013	1.858711774787307	27.09753529515744	26.069742978891146	28.142279618913772	2.0725366400226237	30.214816258936395
453	2021-04-22	Newfoundland Labrador	NL	144847	9674	135173	3813.0	125499	24.112721627458363	25.97143340224567	1.858711774787307	27.83014517703298	26.886631774467567	28.95916841449019	2.0725366400226237	31.031705054512816
454	2021-04-23	Newfoundland Labrador	NL	150624	9676	140948	5775.0	131272	25.221915660520917	27.08101170485025	1.8590960443293343	28.94010774917958	28.12342669103265	30.196391806688933	2.0729651156562854	32.26935692234522
455	2021-04-24	Newfoundland Labrador	NL	150624	9676	140948	0.0	131272	25.221915660520917	27.08101170485025	1.8590960443293343	28.94010774917958	28.12342669103265	30.196391806688933	2.0729651156562854	32.26935692234522
456	2021-04-25	Newfoundland Labrador	NL	157118	9696	147422	6474.0	137726	26.461953472643852	28.32489221239346	1.86293873974961	30.18783095214307	29.506117560859607	31.583367432852512	2.0772498719929042	33.66061730484542
457	2021-04-26	Newfoundland Labrador	NL	164784	9476	155308	7886.0	145832	28.01939792648155	29.84006701660813	1.8206690901265785	31.66073610673471	31.2427293040913	33.27284685638139	2.030117552290095	35.302964408671485
458	2021-04-27	Newfoundland Labrador	NL	166047	9675	156372	1064.0	146697	28.185594503408474	30.044498412966792	1.8589039095583206	31.90340232252511	31.428045015650074	33.500795893489524	2.0727508778394546	35.57354677132898
459	2021-04-28	Newfoundland Labrador	NL	167302	9676	157626	1254.0	147950	28.426339371488734	30.285435415818075	1.8590960443293343	32.144531460147405	31.69648500013926	33.76945011579554	2.0729651156562854	35.842415231451824
460	2021-04-29	Newfoundland Labrador	NL	170078	9676	160402	2776.0	150726	28.95970549582299	30.818801540152325	1.8590960443293343	32.677897584481656	32.291209179661976	34.364174295318264	2.0729651156562854	36.437139410974545
461	2021-04-30	Newfoundland Labrador	NL	173427	9676	163751	3349.0	154075	29.603164843948136	31.46226088827747	1.8590960443293343	33.32135693260681	33.00869162822883	35.08165674388511	2.0729651156562854	37.1546218595414
462	2021-05-01	Newfoundland Labrador	NL	177390	9676	167714	3963.0	158038	30.364594941475747	32.22369098580508	1.8590960443293343	34.08278703013441	33.857716096329895	35.930681211986176	2.0729651156562854	38.003646327642464
463	2021-05-02	Newfoundland Labrador	NL	180306	9676	170630	2916.0	160954	30.92485993375193	32.783955978081266	1.8590960443293343	34.6430520224106	34.48243357020895	36.55539868586523	2.0729651156562854	38.628363801521516
464	2021-05-03	Newfoundland Labrador	NL	181653	9676	171977	1347.0	162301	31.183665470307492	33.04276151463682	1.8590960443293343	34.90185755896616	34.77101190948024	36.84397702513652	2.0729651156562854	38.91694214079281
465	2021-05-04	Newfoundland Labrador	NL	185215	9676	175539	3562.0	165863	31.868049524658577	33.72714556898791	1.8590960443293343	35.58624161331724	35.534127013032084	37.60709212868837	2.0729651156562854	39.68005724434466
466	2021-05-05	Newfoundland Labrador	NL	188204	9676	178528	2989.0	168852	32.44234035521876	34.301436399548095	1.8590960443293343	36.160532443877436	36.174483847539804	38.247448963196085	2.0729651156562854	40.32041407885237
467	2021-05-06	Newfoundland Labrador	NL	191130	9676	181454	2926.0	171778	33.00452669520509	34.863622739534414	1.8590960443293343	36.722718783863755	36.801343699587164	38.874308815243445	2.0729651156562854	40.94727393089973
468	2021-05-07	Newfoundland Labrador	NL	191130	9676	181454	0.0	171778	33.00452669520509	34.863622739534414	1.8590960443293343	36.722718783863755	36.801343699587164	38.874308815243445	2.0729651156562854	40.94727393089973
469	2021-05-08	Newfoundland Labrador	NL	200591	9676	190915	9461.0	181239	34.82231376376645	36.681409808095786	1.8590960443293343	38.54050585242513	38.82824768462479	40.90121280028108	2.0729651156562854	42.97417791593737
470	2021-05-09	Newfoundland Labrador	NL	202222	6676	195546	4631.0	188870	36.288494201372615	37.571185932660605	1.2826917312879946	38.8538776639486	40.463096464861785	41.89334813002522	1.4302516651634314	43.32359979518865
471	2021-05-10	Newfoundland Labrador	NL	205902	9676	196226	680.0	186550	35.84274153262064	37.70183757694998	1.8590960443293343	39.56093362127931	39.96606472981398	42.03902984547026	2.0729651156562854	44.11199496112655
472	2021-05-11	Newfoundland Labrador	NL	209738	9676	200062	3836.0	190386	36.5797705142295	38.438866558558836	1.8590960443293343	40.29796260288817	40.7878809951775	42.8608461108338	2.0729651156562854	44.93381122649008
473	2021-05-12	Newfoundland Labrador	NL	213678	9686	203992	3930.0	194306	37.332938816603516	39.19395620864299	1.8610173920394724	41.054973600682466	41.62769323715484	43.70280073097943	2.075107493824595	45.77790822480402
474	2021-05-13	Newfoundland Labrador	NL	219826	9855	209971	5979.0	200116	38.44924183619358	40.34273000453438	1.8934881683408011	42.23621817287518	42.87241495294266	44.98372863781169	2.111313684869026	47.09504232268071
475	2021-05-14	Newfoundland Labrador	NL	225459	9870	215589	5618.0	205719	39.525772958183786	41.422143148089795	1.8963701899060075	43.3185133379958	44.07278944064648	46.18731669276797	2.11452725212149	48.30184394488947
476	2021-05-15	Newfoundland Labrador	NL	232216	9876	222340	6751.0	212464	40.82172198867173	42.71924498720382	1.8975229985320905	44.61676798573592	45.51782351517125	47.63363619419373	2.1158126790224756	49.7494488732162
477	2021-05-16	Newfoundland Labrador	NL	235651	9881	225770	3430.0	215889	41.47978357939393	43.37826725178109	1.8984836723871592	45.27675092416825	46.25158803781726	48.36847190592389	2.11688386810663	50.485355774030516
478	2021-05-17	Newfoundland Labrador	NL	237786	9886	227900	2130.0	218014	41.88806996779822	43.78751431404044	1.8994443462422281	45.68695866028267	46.70684339858303	48.824798455773816	2.1179550571907853	50.9427535129646
479	2021-05-18	Newfoundland Labrador	NL	241526	9968	231558	3658.0	221590	42.57514390894349	44.490343306408846	1.9151993974653583	46.405542703874204	47.47295783157051	49.60848038974144	2.135522558170923	51.74400294791236
480	2021-05-19	Newfoundland Labrador	NL	247728	9990	237738	6180.0	227748	43.75830982884635	45.67773619127401	1.9194263624276613	47.597162553701665	48.79223430761551	50.93247009775672	2.140235790141204	53.07270588789792
481	2021-05-20	Newfoundland Labrador	NL	253790	10058	243732	5994.0	233674	44.896900481874006	46.8293920087306	1.9324915268565983	48.7618835355872	50.061807610155725	52.21661157184144	2.1548039616857086	54.37141553352715
482	2021-05-21	Newfoundland Labrador	NL	260919	10321	250598	6866.0	240277	46.16556637487799	48.148589346511216	1.9830229716332224	50.131612318144434	51.476419914690496	53.687568422202745	2.2111485075122492	55.898716929715
483	2021-05-22	Newfoundland Labrador	NL	264031	10321	253710	3112.0	243389	46.76348978227288	48.7465127539061	1.9830229716332224	50.72953572553932	52.143128000668426	54.35427650818067	2.2111485075122492	56.56542501569292
484	2021-05-23	Newfoundland Labrador	NL	270649	10459	260190	6480.0	249731	47.98200850004227	49.991546070075394	2.009537570033124	52.00108364010851	53.50182423501032	55.74253756124523	2.2407133262349204	57.98325088748015
485	2021-05-24	Newfoundland Labrador	NL	272562	10466	262096	1906.0	251630	48.346872430197436	50.357754943627654	2.0108825134302206	52.36863745705788	53.90866184917229	56.150874840125034	2.242212990952737	58.393087831077764
486	2021-05-25	Newfoundland Labrador	NL	274940	10483	264457	2361.0	253974	48.79723633345374	50.811385137991195	2.0141488045374545	52.825533942528644	54.41083529182404	56.65669032566291	2.245855033838863	58.902545359501765
487	2021-05-26	Newfoundland Labrador	NL	279886	10593	269293	4836.0	258700	49.70526526126486	51.74054889061384	2.0352836293489704	53.775832519962805	55.42332321416712	57.69274440785739	2.2694211936902677	59.96216560154765
488	2021-05-27	Newfoundland Labrador	NL	286021	10866	275155	5862.0	264289	50.77910649646088	52.866842918296605	2.0877364218357326	54.95457934013235	56.62069837243531	58.948606490120426	2.3279081176851175	61.276514607805545
489	2021-05-28	Newfoundland Labrador	NL	291575	11161	280414	5259.0	269253	51.73286349977329	53.87727967905808	2.1444161792847973	56.02169585834288	57.68417489518415	60.07528316883439	2.3911082736502483	62.46639144248465
490	2021-05-29	Newfoundland Labrador	NL	297873	11401	286472	6058.0	275071	52.85070359753146	55.041232121859565	2.190528524328105	57.23176064618766	58.93061051350662	61.3731358631963	2.4425253496896766	63.81566121288598
491	2021-05-30	Newfoundland Labrador	NL	301331	11446	289885	3413.0	278439	53.49781350630586	55.696988095329594	2.1991745890237246	57.896162684353314	59.652163480593266	62.10432953204034	2.4521660514470693	64.5564955834874
492	2021-05-31	Newfoundland Labrador	NL	303502	11454	292048	2163.0	280594	53.91186393784055	56.11257560503239	2.200711667191835	58.31328727222422	60.11384597586397	62.567725929845686	2.453879953981717	65.0216058838274
493	2021-06-01	Newfoundland Labrador	NL	308252	11737	296515	4467.0	284778	54.715755819762215	56.970841627150946	2.2550858073887348	59.225927434539685	61.01021700148467	63.52472625762955	2.5145092561448763	66.03923551377441
494	2021-06-02	Newfoundland Labrador	NL	313624	12502	301122	4607.0	288620	55.45393760999716	57.85600651721143	2.4020689072142765	60.258075424425705	61.833318693749185	64.51171987976974	2.6784011860205537	67.1901210657903
495	2021-06-03	Newfoundland Labrador	NL	318558	13190	305368	4246.0	292178	56.13755312526418	58.67181075493594	2.5342576296717567	61.206068384607704	62.59557684603371	65.42137365003396	2.8257968040002486	68.2471704540342
496	2021-06-04	Newfoundland Labrador	NL	324881	13830	311051	5683.0	297221	57.106488775486675	59.76371265860725	2.6572238831205763	62.42093654172783	63.6759781563122	66.63888716308425	2.9629090067720574	69.60179616985631
497	2021-06-05	Newfoundland Labrador	NL	330103	14404	315699	4648.0	301295	57.889245832596814	60.6567550742793	2.7675092416824856	63.424264315961786	64.5487830220815	67.63466453571452	3.0858815136330233	70.72054604934755
498	2021-06-06	Newfoundland Labrador	NL	335593	17355	318238	2539.0	300883	57.810086306939134	61.144585257883286	3.33449895094415	64.47908420882744	64.46051704154713	68.17861435264831	3.718097311101161	71.89671166374946
499	2021-06-07	Newfoundland Labrador	NL	337715	17355	320360	2122.0	303005	58.217796291030375	61.552295241974534	3.33449895094415	64.88679419291869	64.91512968886242	68.63322699996358	3.718097311101161	72.35132431106473
500	2021-06-08	Newfoundland Labrador	NL	341114	17455	323659	3299.0	306204	58.83243542350346	62.18614785154899	3.3537124280455286	65.53986027959452	65.60047646490463	69.33999755768889	3.7395210927842557	73.07951865047315
501	2021-06-09	Newfoundland Labrador	NL	345743	18022	327721	4062.0	309699	59.50394644819662	62.966599291406965	3.4626528432103414	66.42925213461731	66.34923763472881	70.21023156965622	3.860993934927406	74.07122550458361
502	2021-06-10	Newfoundland Labrador	NL	351144	19767	331377	3656.0	311610	59.87111599560395	63.66904401423334	3.7979280186293876	67.46697203286273	66.75864610269275	70.99348502799016	4.2348389252974155	75.22832395328759
503	2021-06-11	Newfoundland Labrador	NL	358705	21654	337051	5674.0	315397	60.59873037343314	64.75921670496552	4.16048633153239	68.91970303649792	67.56996471503157	72.20907040068899	4.63910568565742	76.84817608634641
504	2021-06-12	Newfoundland Labrador	NL	363252	23712	339540	2489.0	315828	60.68154045974008	65.23744015001883	4.555899690278749	69.79333984029758	67.6623012140857	72.74230832678123	5.080007112695519	77.82231543947674
505	2021-06-13	Newfoundland Labrador	NL	369160	25870	343290	3750.0	317420	60.98741901519402	65.95794554132051	4.970526526126486	70.92847206744699	68.00336781848058	73.54570013989729	5.542332321416712	79.088032461314
506	2021-06-14	Newfoundland Labrador	NL	373170	27032	346138	2848.0	319106	61.31135823912325	66.50514536916775	5.193787130044498	71.69893249921225	68.36457277765756	74.15584944223184	5.791276664574277	79.94712610680612
507	2021-06-15	Newfoundland Labrador	NL	378914	29561	349353	3215.0	319792	61.4431626920387	67.12285865797705	5.679695965938348	72.8025546239154	68.5115399200036	74.84462402334336	6.333084103339753	81.1777081266831
508	2021-06-16	Newfoundland Labrador	NL	386448	33311	353137	3784.0	319826	61.449695274253166	67.8498966314932	6.4002013572400225	74.25009798873322	68.51882400577584	75.65529992223168	7.136475916455821	82.7917758386875
509	2021-06-17	Newfoundland Labrador	NL	393398	35526	357872	4735.0	322346	61.9338748972079	68.75965477224344	6.825779875035545	75.58543464727899	69.05870330418985	76.66971598492623	7.611012680736379	84.28072866566261
510	2021-06-18	Newfoundland Labrador	NL	404055	41336	362719	4847.0	321383	61.74884911272163	69.69093200734723	7.942082894625606	77.63301490197284	68.85239228658165	77.70812668310585	8.855734396524205	86.56386107963006
511	2021-06-19	Newfoundland Labrador	NL	404055	41336	362719	0.0	321383	61.74884911272163	69.69093200734723	7.942082894625606	77.63301490197284	68.85239228658165	77.70812668310585	8.855734396524205	86.56386107963006
512	2021-06-20	Newfoundland Labrador	NL	404055	41336	362719	0.0	321383	61.74884911272163	69.69093200734723	7.942082894625606	77.63301490197284	68.85239228658165	77.70812668310585	8.855734396524205	86.56386107963006
513	2021-06-21	Newfoundland Labrador	NL	415850	48374	367476	4757.0	319102	61.310589700039195	70.60491711305978	9.29432741302059	79.89924452608037	68.36371582639025	78.72725597777068	10.363540151380441	89.09079612915113
514	2021-06-22	Newfoundland Labrador	NL	419095	50234	368861	1385.0	318627	61.21932568380765	70.87102377091387	9.651698087106219	80.52272185802009	68.26195286339554	79.02397535408156	10.762022490686011	89.78599784476756
515	2021-06-23	Newfoundland Labrador	NL	425840	55419	370421	1560.0	315002	60.5228371388827	71.17075401369537	10.647916874812669	81.81867088850804	67.48534077738334	79.35818634833784	11.872845570954492	91.23103191929232
516	2021-06-24	Newfoundland Labrador	NL	433561	61317	372244	1823.0	310927	59.73988794700155	71.52101570125349	11.781127754251942	83.30214345550543	66.61232167379721	79.74874188842065	13.136420214623445	92.88516210304411
517	2021-06-25	Newfoundland Labrador	NL	441692	67867	373825	1581.0	305958	58.785170269834076	71.82478077422627	13.039610504392202	84.86439127861848	65.54777396196421	80.0874518768304	14.539677914866175	94.62712979169658
518	2021-06-26	Newfoundland Labrador	NL	441692	67867	373825	0.0	305958	58.785170269834076	71.82478077422627	13.039610504392202	84.86439127861848	65.54777396196421	80.0874518768304	14.539677914866175	94.62712979169658
519	2021-06-27	Newfoundland Labrador	NL	441692	67867	373825	0.0	305958	58.785170269834076	71.82478077422627	13.039610504392202	84.86439127861848	65.54777396196421	80.0874518768304	14.539677914866175	94.62712979169658
520	2021-06-28	Newfoundland Labrador	NL	460380	80387	379993	6168.0	299606	57.56473020435454	73.00986804183927	15.445137837484726	88.45500587932399	64.18693534945402	81.4088707310437	17.221935381589688	98.63080611263338
521	2021-06-29	Newfoundland Labrador	NL	466198	84278	381920	1927.0	297642	57.18737751408348	73.38011174558282	16.192734231499344	89.57284597708217	63.76617227719803	81.82170700407696	18.055534726878918	99.87724173095587
522	2021-06-30	Newfoundland Labrador	NL	475501	91650	383851	1931.0	292201	56.1419722249975	73.75112398841043	17.609151763412928	91.36027575182337	62.600504315820814	82.23540022837751	19.634895912556694	101.87029614093422
523	2021-07-01	Newfoundland Labrador	NL	475501	91650	383851	0.0	292201	56.1419722249975	73.75112398841043	17.609151763412928	91.36027575182337	62.600504315820814	82.23540022837751	19.634895912556694	101.87029614093422
524	2021-07-02	Newfoundland Labrador	NL	489622	100584	389038	5187.0	288454	55.42204323800887	74.7477270456589	19.325683807650037	94.07341085330894	61.797755216155245	83.34665178427966	21.548896568124412	104.89554835240406
525	2021-07-03	Newfoundland Labrador	NL	489622	100584	389038	0.0	288454	55.42204323800887	74.7477270456589	19.325683807650037	94.07341085330894	61.797755216155245	83.34665178427966	21.548896568124412	104.89554835240406
526	2021-07-04	Newfoundland Labrador	NL	489622	100584	389038	0.0	288454	55.42204323800887	74.7477270456589	19.325683807650037	94.07341085330894	61.797755216155245	83.34665178427966	21.548896568124412	104.89554835240406
527	2021-07-05	Newfoundland Labrador	NL	499882	110502	389380	342.0	278878	53.58216067078091	74.81343713734562	21.231276466564708	96.04471360391032	59.746213882182055	83.41992111763584	23.67370723545379	107.09362835308963
528	2021-07-06	Newfoundland Labrador	NL	505575	116077	389498	118.0	273421	52.53368122535872	74.83610904032525	22.30242781496653	97.13853685529178	58.57711811573555	83.4452011800219	24.868083064286342	108.31328424430824
529	2021-07-07	Newfoundland Labrador	NL	517609	127461	390148	650.0	262687	50.4713065932968	74.9609966414842	24.489690048187402	99.45068668967161	56.27748938987212	83.58445576096202	27.306966371089892	110.8914221320519
530	2021-07-08	Newfoundland Labrador	NL	526588	135393	391195	1047.0	255802	49.148458694866925	75.16216174673563	26.013703051868703	101.17586479860434	54.802462020991015	83.80876275518402	29.006300734192997	112.81506348937702
531	2021-07-09	Newfoundland Labrador	NL	537599	145174	392425	1230.0	247251	47.50551426792809	75.39848751508258	27.892973247154483	103.29146076223705	52.97051444926956	84.07227526988609	31.101760820616537	115.17403609050263
532	2021-07-10	Newfoundland Labrador	NL	537599	145174	392425	0.0	247251	47.50551426792809	75.39848751508258	27.892973247154483	103.29146076223705	52.97051444926956	84.07227526988609	31.101760820616537	115.17403609050263
533	2021-07-11	Newfoundland Labrador	NL	537599	145174	392425	0.0	247251	47.50551426792809	75.39848751508258	27.892973247154483	103.29146076223705	52.97051444926956	84.07227526988609	31.101760820616537	115.17403609050263
534	2021-07-12	Newfoundland Labrador	NL	537599	145174	392425	0.0	247251	47.50551426792809	75.39848751508258	27.892973247154483	103.29146076223705	52.97051444926956	84.07227526988609	31.101760820616537	115.17403609050263
535	2021-07-13	Newfoundland Labrador	NL	554400	160487	393913	1488.0	233426	44.84925105866259	75.68438405435109	30.835132995688497	106.51951705003957	50.00867663158165	84.39106114133055	34.382384509748896	118.77344565107944
536	2021-07-14	Newfoundland Labrador	NL	565249	170382	394867	954.0	224485	43.13137407102838	75.86768062589823	32.73630655486985	108.60398718076807	48.09317631129611	84.59544401858727	36.50226770729116	121.09771172587843
537	2021-07-15	Newfoundland Labrador	NL	576432	180680	395752	885.0	215072	41.32280947147567	76.03771989824543	34.71491042676975	110.75263032501519	46.07655574146637	84.78504448648266	38.7084887450163	123.49353323149896
538	2021-07-16	Newfoundland Labrador	NL	582878	186374	396504	752.0	210130	40.37327943312557	76.18220524604779	35.80892581292222	111.99113105897001	45.01779245068781	84.94615132473953	39.928358874051725	124.87451019879128
539	2021-07-17	Newfoundland Labrador	NL	582878	186374	396504	0.0	210130	40.37327943312557	76.18220524604779	35.80892581292222	111.99113105897001	45.01779245068781	84.94615132473953	39.928358874051725	124.87451019879128
540	2021-07-18	Newfoundland Labrador	NL	582878	186374	396504	0.0	210130	40.37327943312557	76.18220524604779	35.80892581292222	111.99113105897001	45.01779245068781	84.94615132473953	39.928358874051725	124.87451019879128
541	2021-07-19	Newfoundland Labrador	NL	593513	195980	397533	1029.0	201553	38.72533950214038	76.37991192542096	37.654572423280584	114.03448434870155	43.18027469572874	85.16660203825859	41.98632734252985	127.15292938078844
542	2021-07-20	Newfoundland Labrador	NL	600020	201927	398093	560.0	196166	37.69030949068915	76.48750739718868	38.797197906499534	115.28470530368821	42.0261755764604	85.28657521568392	43.260399639223515	128.54697485490746
543	2021-07-21	Newfoundland Labrador	NL	608625	210490	398135	42.0	187645	36.05312910688073	76.49557705757127	40.44244795069053	116.9380250082618	40.20065513924387	85.29557320399083	45.094918064746956	130.39049126873778
544	2021-07-22	Newfoundland Labrador	NL	617522	218985	398537	402.0	179552	34.49818240506621	76.5728152355188	42.07463283045259	118.6474480659714	38.46682848763098	85.38169680635687	46.91486831872588	132.29656512508274
545	2021-07-23	Newfoundland Labrador	NL	625002	226357	398645	108.0	172288	33.102515428422116	76.59356579078829	43.49105036236618	120.08461615315447	36.910604986170945	85.40483449057461	48.494229504403656	133.89906399497826
546	2021-07-24	Newfoundland Labrador	NL	625002	226357	398645	0.0	172288	33.102515428422116	76.59356579078829	43.49105036236618	120.08461615315447	36.910604986170945	85.40483449057461	48.494229504403656	133.89906399497826
547	2021-07-25	Newfoundland Labrador	NL	625002	226357	398645	0.0	172288	33.102515428422116	76.59356579078829	43.49105036236618	120.08461615315447	36.910604986170945	85.40483449057461	48.494229504403656	133.89906399497826
548	2021-07-26	Newfoundland Labrador	NL	636286	236762	399524	879.0	162762	31.272239599744843	76.76245225450941	45.490212654764555	122.25266490927396	34.8697755430393	85.59314953156901	50.72337398852971	136.31652352009874
549	2021-07-27	Newfoundland Labrador	NL	642424	242407	400017	493.0	157610	30.28236125948185	76.8571746966192	46.574813437137344	123.43198813375653	33.76602231072624	85.69876877526667	51.93274646454042	137.6315152398071
550	2021-07-28	Newfoundland Labrador	NL	648083	247329	400754	737.0	153425	29.47827724278918	76.99877802285636	47.520500780067174	124.51927880292352	32.86943704728871	85.85666204627108	52.98722499898238	138.84388704525347
551	2021-07-29	Newfoundland Labrador	NL	648083	247329	400754	0.0	153425	29.47827724278918	76.99877802285636	47.520500780067174	124.51927880292352	32.86943704728871	85.85666204627108	52.98722499898238	138.84388704525347
552	2021-07-30	Newfoundland Labrador	NL	662606	260035	402571	1817.0	142536	27.38612172122013	77.34788690178839	49.96176518056826	127.30965208235665	30.53660145981648	86.24593215945292	55.70933069963644	141.95526285908937
553	2021-07-31	Newfoundland Labrador	NL	662606	260035	402571	0.0	142536	27.38612172122013	77.34788690178839	49.96176518056826	127.30965208235665	30.53660145981648	86.24593215945292	55.70933069963644	141.95526285908937
554	2021-08-01	Newfoundland Labrador	NL	662606	260035	402571	0.0	142536	27.38612172122013	77.34788690178839	49.96176518056826	127.30965208235665	30.53660145981648	86.24593215945292	55.70933069963644	141.95526285908937
555	2021-08-02	Newfoundland Labrador	NL	673367	269833	403534	963.0	133701	25.68861101931339	77.53291268627466	51.84430166696128	129.37721435323593	28.64381034811503	86.45224317706112	57.808432828946096	144.26067600600723
556	2021-08-03	Newfoundland Labrador	NL	678849	274632	404217	683.0	129585	24.897784301820668	77.66414073487708	52.7663564330564	130.43049716793348	27.762007494038833	86.59856760595666	58.836560111917834	145.4351277178745
557	2021-08-04	Newfoundland Labrador	NL	678849	274632	404217	0.0	129585	24.897784301820668	77.66414073487708	52.7663564330564	130.43049716793348	27.762007494038833	86.59856760595666	58.836560111917834	145.4351277178745
558	2021-08-05	Newfoundland Labrador	NL	691306	285610	405696	1479.0	120086	23.072696111960774	77.94830806120645	54.87561194924568	132.82392001045213	25.726962471961624	86.91542533704964	61.18846286508802	148.10388820213768
559	2021-08-06	Newfoundland Labrador	NL	698395	291870	406525	829.0	114655	22.029212170584938	78.10758778637688	56.07837561579194	134.18596340216882	24.56343688875273	87.0930284872025	62.52959159844978	149.62262008565227
560	2021-08-07	Newfoundland Labrador	NL	698395	291870	406525	0.0	114655	22.029212170584938	78.10758778637688	56.07837561579194	134.18596340216882	24.56343688875273	87.0930284872025	62.52959159844978	149.62262008565227
561	2021-08-08	Newfoundland Labrador	NL	698395	291870	406525	0.0	114655	22.029212170584938	78.10758778637688	56.07837561579194	134.18596340216882	24.56343688875273	87.0930284872025	62.52959159844978	149.62262008565227
562	2021-08-09	Newfoundland Labrador	NL	707771	300225	407546	1021.0	107321	20.62009575996987	78.30375738758194	57.68366162761207	135.98741901519404	22.992216740114532	87.3117652981869	64.31954855807237	151.63131385625928
563	2021-08-10	Newfoundland Labrador	NL	712236	304116	408120	574.0	104004	19.982784724517167	78.41404274614385	58.43125802162669	136.84530076777054	22.281589901686267	87.43473780504787	65.15314790336161	152.5878857084095
564	2021-08-11	Newfoundland Labrador	NL	719153	310098	409055	935.0	98957	19.01308053521062	78.59368875704173	59.58060822183112	138.17429697887286	21.200331640140455	87.63505016378481	66.43471852364435	154.06976868742916
565	2021-08-12	Newfoundland Labrador	NL	724037	314538	409499	444.0	94961	18.24530999023955	78.67899659537186	60.43368660513231	139.11268320050416	20.344237324083974	87.73017175445776	67.38593443037378	155.11610618483155
566	2021-08-13	Newfoundland Labrador	NL	730140	319200	410940	1441.0	91740	17.62644389280417	78.95586280040271	61.329418907598544	140.28528170800126	19.65417731607148	88.03888844851116	68.38471113243968	156.42359958095082
567	2021-08-14	Newfoundland Labrador	NL	730140	319200	410940	0.0	91740	17.62644389280417	78.95586280040271	61.329418907598544	140.28528170800126	19.65417731607148	88.03888844851116	68.38471113243968	156.42359958095082
568	2021-08-15	Newfoundland Labrador	NL	730140	319200	410940	0.0	91740	17.62644389280417	78.95586280040271	61.329418907598544	140.28528170800126	19.65417731607148	88.03888844851116	68.38471113243968	156.42359958095082
569	2021-08-16	Newfoundland Labrador	NL	730140	319200	410940	0.0	91740	17.62644389280417	78.95586280040271	61.329418907598544	140.28528170800126	19.65417731607148	88.03888844851116	68.38471113243968	156.42359958095082
570	2021-08-17	Newfoundland Labrador	NL	747176	335413	411763	823.0	76350	14.669489766902096	79.11398971694706	64.44449995004497	143.55848966699202	16.357057315043136	88.21520617176303	71.8581488567199	160.07335502848292
571	2021-08-18	Newfoundland Labrador	NL	752000	339681	412319	556.0	72638	13.956285496898946	79.22081664963072	65.26453115273178	144.4853478023625	15.561806538966646	88.33432239792104	72.77251585895439	161.10683825687542
572	2021-08-19	Newfoundland Labrador	NL	755985	343155	412830	511.0	69675	13.386990170385115	79.31899751761875	65.93200734723365	145.2510048648524	14.927019887696535	88.44379792232165	73.51677803462512	161.96057595694677
573	2021-08-20	Newfoundland Labrador	NL	760145	346676	413469	639.0	66793	12.833257760323402	79.44177163629656	66.60851387597316	146.05028551226974	14.309586499589736	88.58069588727663	74.27110938768689	162.8518052749635
574	2021-08-21	Newfoundland Labrador	NL	760145	346676	413469	0.0	66793	12.833257760323402	79.44177163629656	66.60851387597316	146.05028551226974	14.309586499589736	88.58069588727663	74.27110938768689	162.8518052749635
575	2021-08-22	Newfoundland Labrador	NL	760145	346676	413469	0.0	66793	12.833257760323402	79.44177163629656	66.60851387597316	146.05028551226974	14.309586499589736	88.58069588727663	74.27110938768689	162.8518052749635
576	2021-08-23	Newfoundland Labrador	NL	764814	350766	414048	579.0	63282	12.15867257929402	79.55301766871355	67.39434508941953	146.94736275813307	13.557397524696263	88.70473958322175	75.1473420585255	163.85208164174722
577	2021-08-24	Newfoundland Labrador	NL	767054	352610	414444	396.0	61834	11.880461430866067	79.629103038035	67.74864160716893	147.37774464520393	13.247181165925046	88.78957775868682	75.54239659276176	164.33197435144857
578	2021-08-25	Newfoundland Labrador	NL	767054	352610	414444	0.0	61834	11.880461430866067	79.629103038035	67.74864160716893	147.37774464520393	13.247181165925046	88.78957775868682	75.54239659276176	164.33197435144857
579	2021-08-26	Newfoundland Labrador	NL	773070	357657	415413	969.0	57756	11.096935834671873	79.81528163114734	68.71834579647548	148.53362742762283	12.373519348888427	88.997174203196	76.62365485430757	165.62082905750358
580	2021-08-27	Newfoundland Labrador	NL	776397	360371	416026	613.0	55655	10.693260680771921	79.93306024577879	69.23979956500688	149.17285981078567	11.923405695726599	89.12850198491338	77.20509628918677	166.33359827410015
581	2021-08-28	Newfoundland Labrador	NL	776397	360371	416026	0.0	55655	10.693260680771921	79.93306024577879	69.23979956500688	149.17285981078567	11.923405695726599	89.12850198491338	77.20509628918677	166.33359827410015
582	2021-08-29	Newfoundland Labrador	NL	776397	360371	416026	0.0	55655	10.693260680771921	79.93306024577879	69.23979956500688	149.17285981078567	11.923405695726599	89.12850198491338	77.20509628918677	166.33359827410015
583	2021-08-30	Newfoundland Labrador	NL	780368	363670	416698	672.0	53028	10.188522637318721	80.06217481190005	69.87365217458134	149.9358269864814	11.360602950911689	89.27246979782377	77.91186684691208	167.18433664473588
